fragment_id,fragment_line_num,index_in_line,word_language,domain,place_discovery,place_composition,value,clean_value,lemma
BM 72743,7,4,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,i-mit-tu2,i-mit-tu2,imittu I
BM 72743,7,5,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,a-na,a-na,ana I
BM 72743,7,6,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,KU,KU,sīku I
BM 72743,8,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,i-te-mi-da-an-ni,i-te-mi-da-an-ni,emēdu I
BM 72743,8,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,u3,u3,u I
BM 72743,8,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,KU3-BABBAR,KU3-BABBAR,kaspu I
BM 72743,8,4,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ina,ina,ina I
BM 72743,8,5,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,pa-ni-ia2,pa-ni-ia2,pānu I
BM 72743,8,6,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,IP,IP,pānu I
BM 72743,8,7,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,TE,TE,ṭehû I
BM 72743,8,8,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,QID,QID,qēmu I
BM 72743,9,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,LU2-TUKU-u2-MEŠ,LU2-TUKU-u2-meš,rāšû I
BM 72743,9,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,up-taq-qir-ru-šu2,up-taq-qir-ru-šu2,baqāru I
BM 72743,9,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,um-ma,um-ma,umma I
BM 72743,9,4,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ṭa-a-at,ṭa-a-at,ṭātu I
BM 72743,10,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ni-šal-lim,ni-šal-lim,šalāmu II
BM 72743,10,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,a-na-ku,a-na-ku,anāku I
BM 72743,10,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,it-ti-šu2-nu,it-ti-šu2-nu,itti I
BM 72743,10,4,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ra-ša2-a-ku,ra-ša2-a-ku,rašû I
BM 72743,11,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,I-d-AMAR-UTU-DUB-NUMUN,I-d-AMAR-UTU-DUB-NUMUN,Marduk-šapik-zeri I
BM 72743,11,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,u2-il3-ti3,u2-il3-ti3,u'iltu I
BM 72743,11,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ša2,ša2,ša I
BM 72743,11,4,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ni-ik-il,ni-ik-il,niklu I
BM 72743,12,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,a-na,a-na,ana I
BM 72743,12,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ṣi-bu-tu,ṣi-bu-tu,ṣibûtu I
BM 72743,12,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ša2,ša2,ša I
BM 72743,12,4,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,DUMU,DUMU,māru I
BM 72743,12,5,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,LU2-SANGA,LU2-SANGA,šangû I
BM 72743,12,6,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ša2,ša2,libbu I
BM 72743,12,7,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,AL,AL,Alluttu I
BM 72743,12,8,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,LA,LA,lalû I
BM 72743,12,9,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,KI,KI,itti I
BM 72743,13,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ina,ina,ina I
BM 72743,13,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,muh-hi-ia2,muh-hi-ia2,muhhu I
BM 72743,13,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,i-te-li,i-te-li,elû III
BM 72743,13,4,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,LU2-DI-KU5-MEŠ,LU2-DI-KU5-meš,dayyānu I
BM 72743,13,5,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ša2,ša2,libbu I
BM 72743,13,6,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,KU,KU,sīku I
BM 72743,13,7,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,U2,U2,šammu I
BM 72743,14,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,AT,AT,ištu I
BM 72743,14,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,BU,BU,šī I
BM 72743,14,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,U2,U2,šammu I
BM 72743,14,4,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,il-ta-ṭa-ar,il-ta-ṭa-ar,šaṭāru II
BM 72743,14,5,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,di-i-ni,di-i-ni,tadānu I
BM 72743,16,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,i,i,i I
BM 72743,16,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ni-id-bu-ub,ni-id-bu-ub,dabābu II
BM 72743,16,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ul,ul,ul I
BM 72743,16,4,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,qa-tu,qa-tu,qātu I
BM 72743,17,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,TI3,TI3,qēmu I
BM 72743,17,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ša2,ša2,ša I
BM 72743,17,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,di-i-ni,di-i-ni,dīnu I
BM 72743,17,4,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ZAK,ZAK,išû I
BM 72743,18,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,NI,NI,ilu I
BM 72743,18,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,muh-hi,muh-hi,muhhu I
BM 72743,20,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,a-na,a-na,ana I
BM 72743,20,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,muh-hi,muh-hi,muhhu I
BM 72743,21,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,AM,AM,rīmu I
BM 72743,21,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,MA,MA,manû II
BM 72743,21,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ŠU,ŠU,Du'ūzu I
BM 72743,22,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ina,ina,ina I
BM 72743,22,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,pa-ni,pa-ni,pānu I
BM 72743,22,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,LU2-DI-KU5-MEŠ,LU2-DI-KU5-meš,dayyānu I
BM 72743,22,4,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ša2,ša2,ša I
BM 72743,22,5,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,LUGAL,LUGAL,šarru I
BM 72743,23,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ina,ina,ina I
BM 72743,23,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,pa-ni-ku-nu,pa-ni-ku-nu,pānu I
BM 72743,24,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ina,ina,ina I
BM 72743,24,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,pa-ni,pa-ni,pānu I
BM 72743,25,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ki-i,ki-i,kī I
BM 72743,25,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ina,ina,ina I
BM 72743,25,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,pa-ni-ku-nu,pa-ni-ku-nu,pānu I
BM 72743,25,4,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,mah-ra,mah-ra,mahāru I
BM 72743,26,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,TA,TA,ištu I
BM 72743,26,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,TURAK,TURAK,ṣehru I
BM 72743,26,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,TA,TA,ištu I
BM 72743,26,4,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,RA,RA,rahāṣu I
BM 72743,26,5,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,NI,NI,ištānu I
BM 72743,27,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,di-i-ni-šu2-nu,di-i-ni-šu2-nu,dīnu I
BM 72743,27,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,lu-du-bu-ub,lu-du-bu-ub,dabābu II
BM 72743,28,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,GUR,GUR,kurru I
BM 72743,28,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ZU2-LUM-MA,ZU2-LUM-MA,suluppu I
BM 72743,28,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,i-mit-tu2,i-mit-tu2,imittu I
BM 72743,28,4,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,A,A,māru I
BM 72743,29,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ina,ina,ina I
BM 72743,29,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,UGU,UGU,muhhu I
BM 72743,29,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,mu-qut-tu-u2,mu-qut-tu-u2,maqātu I
BM 72743,29,4,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ša2,ša2,ša I
BM 72743,29,6,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ME,ME,me'atu I
BM 72743,29,7,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,GUR,GUR,kurru I
BM 72743,30,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,A,A,māru I
BM 72743,30,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,DI,DI,dīnu I
BM 72743,30,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,I,I,šamnu I
BM 72743,30,4,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,MI,MI,mūšu I
BM 72743,30,5,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,DA,DA,ṭāh I
BM 72743,30,6,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,AB-NIGIN,AB-NIGIN,napharu I
BM 72743,30,7,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ša2,ša2,ša I
BM 72743,30,8,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,i-mi-du-in-ni,i-mi-du-in-ni,emēdu I
BM 72743,31,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,bal-ṭu-u,bal-ṭu-u,balṭu I
BM 72743,31,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,EN-MEŠ,EN-meš,bēlu I
BM 72743,31,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,li-iš-me,li-iš-me,šemû I
BM 72743,32,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ki-i,ki-i,kī I
BM 72743,32,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,GU4-MEŠ-ia2,GU4-meš-ia2,alpu I
BM 72743,32,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,mah-ru,mah-ru,mahāru I
BM 72743,32,4,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,la,la,lā I
BM 72743,32,5,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ṣa-ab-tu,ṣa-ab-tu,ṣabtu I
BM 72743,34,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ID,ID,nāru I
BM 72743,35,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,a-di,a-di,adi I
BM 72743,35,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,I,I,amāru I
BM 72743,35,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,SU,SU,zumru I
BM 72743,36,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ri-ik-su,ri-ik-su,riksu I
BM 72743,36,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,EN-MEŠ,EN-meš,bēlu I
BM 72743,36,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,la,la,lā I
BM 72743,36,4,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ir-tak-su-nim-ma,ir-tak-su-nim-ma,rakāsu I
BM 72743,38,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,DI,DI,dīnu I
BM 72743,38,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,IK,IK,ikû I
BM 72743,38,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,KA,KA,appu I
BM 72743,39,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,u,u,u I
BM 72743,39,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ŠE-BAR-a,ŠE-BAR-a,uṭṭatu I
BM 72743,39,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,na-ša2-a-tu2,na-ša2-a-tu2,našû II
BM 73330,1,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,IM,IM,ṭuppu I
BM 73330,1,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,I-d-AMAR-UTU-MU-MU,I-d-AMAR-UTU-MU-MU,Marduk-šum-iddin I
BM 73330,2,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,a-na,a-na,ana I
BM 73330,2,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,I-d-AG-MU-SI-SA2,I-d-AG-MU-SI-SA2,Nabu-šumu-lišir I
BM 73330,3,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,I-d-EN-A-MU,I-d-EN-A-MU,Bel-aplu-iddin I
BM 73330,3,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,I-na-ṣir,I-na-ṣir,Naṣir I
BM 73330,4,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,I-ki-i-d-AG,I-ki-i-d-AG,Kidin-Anu I
BM 73330,4,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,u,u,u I
BM 73330,4,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,I-ki-d-EN,I-ki-d-EN,Mušallim-Bel I
BM 73330,5,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ŠEŠ-I-eš-ia2,ŠEŠ-I-eš-ia2,ahu I
BM 73330,5,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,d-AG,d-AG,Nabu I
BM 73330,5,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,u,u,u I
BM 73330,5,4,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,d-AMAR-UTU,d-AMAR-UTU,Marduk I
BM 73330,6,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,a-na,a-na,ana I
BM 73330,6,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ŠEŠ-MEŠ-ia,ŠEŠ-meš-ia,ahu I
BM 73330,6,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,lik-ru-bu,lik-ru-bu,karābu II
BM 73330,7,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,a-na,a-na,ana I
BM 73330,7,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,muh-hi,muh-hi,muhhu I
BM 73330,7,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,I-d-AG-MU-URU3,I-d-AG-MU-URU3,Nabu-šum-uṣur I
BM 73330,8,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ša2,ša2,ša I
BM 73330,8,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,EN-MEŠ,EN-meš,bēlu I
BM 73330,8,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,iš-pu-ru-nu,iš-pu-ru-nu,šapāru I
BM 73330,9,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ina,ina,ina I
BM 73330,9,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,pa-ni-šu2,pa-ni-šu2,pānu I
BM 73330,9,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ki-i,ki-i,kī I
BM 73330,9,4,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,lib-bu-u2,lib-bu-u2,libbū I
BM 73330,10,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ša2,ša2,ša I
BM 73330,10,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,te9-iq-tu4,te9-iq-tu4,tēqītu I
BM 73330,10,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ša2,ša2,ša I
BM 73330,10,4,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,in-ne2-ep-pu-uš,in-ne2-ep-pu-uš,epēšu II
BM 73330,11,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,um-ma,um-ma,umma I
BM 73330,11,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,SIK2-HI-A,SIK2-HI-A,šīpātu I
BM 73330,11,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,i-din,i-din,tadānu I
BM 73330,12,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,a-di,a-di,adi I
BM 73330,12,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,muh-hi,muh-hi,muhhu I
BM 73330,13,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,a-ka,a-ka,akī I
BM 73330,14,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,a-gur-ru,a-gur-ru,agurru I
BM 73330,15,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,it-ti-šu2,it-ti-šu2,itti I
BM 73330,15,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,EN-MEŠ,EN-meš,bēlu I
BM 73330,16,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ip-pu-šu,ip-pu-šu,epēšu II
BM 73330,16,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,qi2-ba-'a,qi2-ba-'a,qabû II
BM 73330,17,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ki-i,ki-i,kī I
BM 73330,17,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,a-gur-ru,a-gur-ru,agurru I
BM 73330,18,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ina,ina,ina I
BM 73330,18,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,mah-ra-ka,mah-ra-ka,mahru II
BM 73330,19,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,su-du-ra-ma,su-du-ra-ma,sadāru I
BM 73330,20,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,it-ti-šu2,it-ti-šu2,itti I
BM 73330,20,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,du-ba-'a,du-ba-'a,dabābu II
BM 73330,21,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,MA-NA,MA-NA,manû II
BM 73330,21,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,KU3-BABBAR,KU3-BABBAR,ṣarpu I
BM 73330,22,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,EN-MEŠ,EN-meš,bēlu I
BM 73330,22,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,lid-din-nu-ni-šu2,lid-din-nu-ni-šu2,tadānu I
BM 73469,2,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,a-na,a-na,ana I
BM 73469,2,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,I-mu-še-zib-d-AMAR-UTU,I-mu-še-zib-d-AMAR-UTU,Mušezib-Marduk I
BM 73469,2,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,DINGIR-I-eš,DINGIR-I-eš,ilu I
BM 73469,3,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,šu-lum-ka,šu-lum-ka,šulmu I
BM 73469,3,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,liq-bu-u2,liq-bu-u2,qabû II
BM 73469,4,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,a-mur,a-mur,amāru I
BM 73469,4,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,I-EN-šu2-nu,I-EN-šu2-nu,Belšunu I
BM 73469,4,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,u,u,u I
BM 73469,5,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,lu2-MAŠ-MAŠ-MEŠ,lu2-MAŠ-MAŠ-meš,mašmaššu I
BM 73469,5,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,a-na,a-na,ana I
BM 73469,5,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ZIMBIR-ki,ZIMBIR-ki,Sippar I
BM 73469,6,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,al-ta-par,al-ta-par,šapāru I
BM 73469,6,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,hi-ši-ih-tu,hi-ši-ih-tu,hišihtu I
BM 73469,7,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ša2,ša2,ša I
BM 73469,7,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,dul-lu,dul-lu,dullu I
BM 73469,7,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ša2,ša2,ša I
BM 73469,7,4,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ne2-pe-ši,ne2-pe-ši,nēpešu I
BM 73469,7,5,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ša2,ša2,ša I
BM 73469,7,6,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,d-UTU,d-UTU,šamšu I
BM 73469,7,7,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,u,u,u I
BM 73469,8,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,d-bu-ne-ne,d-bu-ne-ne,Bunene I
BM 73469,11,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ul-te-bi-lak-ka,ul-te-bi-lak-ka,wabālu I
BM 73469,12,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,si-ip-pi,si-ip-pi,sippu I
BM 73469,13,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,gab-bi,gab-bi,gabbu I
BM 73469,13,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,lu,lu,lū I
BM 73471,1,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,IM,IM,ṭuppu I
BM 73471,1,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,I-ni-din-ti-d-EN,I-ni-din-ti-d-EN,Nidinti-Bel I
BM 73471,2,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,a-na,a-na,ana I
BM 73471,2,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,I-d-AG-EN-URU3,I-d-AG-EN-URU3,Nabu-naṣir I
BM 73471,3,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ŠEŠ-ia,ŠEŠ-ia,ahu I
BM 73471,3,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,d-EN,d-EN,Bel I
BM 73471,3,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,u,u,u I
BM 73471,3,4,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,d-AG,d-AG,Nabu I
BM 73471,4,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,šu-lum,šu-lum,šulmu I
BM 73471,4,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,u,u,u I
BM 73471,4,3,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,TIN,TIN,balāṭu I
BM 73471,4,4,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ša2,ša2,ša I
BM 73471,4,5,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ŠEŠ-ia,ŠEŠ-ia,ahu I
BM 73471,5,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,liq-bu-u2,liq-bu-u2,qabû II
BM 73471,5,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,en-na,en-na,enna I
BM 73471,6,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,lu-u2,lu-u2,lū I
BM 73471,6,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,ti-i-de,ti-i-de,edû II
BM 73682,3,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,LU2-qi2-pi,LU2-qi2-pi,qīpu I
BM 73682,4,1,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,a-na,a-na,ana I
BM 73682,4,2,akk,LB Letters,BABYLON und SIPPAR,BABYLON und SIPPAR,I-d-EN-MU,I-d-EN-MU,Bel-iddina I
