regime,model,cleaning,pool,layer,k,accuracy,accuracy_std,macro_f1,macro_f1_std,weighted_f1,weighted_f1_std,chance_accuracy,chance_macro_f1,shuffled_accuracy,shuffled_macro_f1,n_draws
imbalanced,qwen3_32b,tier0,last,17,5,0.28081291093843397,0.012870198275173172,0.04890968406226784,0.01076514593227343,0.17506139329401296,0.0108284850642678,0.22464375523889354,0.025,0.20285854927745156,0.029593618135300447,
imbalanced,qwen3_32b,tier0,last,18,5,0.28332337118948003,0.01150010394694717,0.04944249560279504,0.011551241480297911,0.1772405989549221,0.01403860723199311,0.22464375523889354,0.025,0.20538658978235644,0.029547179026954883,
imbalanced,qwen3_32b,tier0,last,19,5,0.28164973102211593,0.01812532664552172,0.04899258167826328,0.011930026246708763,0.17495096005357968,0.015320286491075415,0.22464375523889354,0.025,0.19951478499349531,0.02871660922242685,
imbalanced,qwen3_32b,tier0,last,20,5,0.28164973102211593,0.015864265228160517,0.05004507442659194,0.011219911797353191,0.17854918427049465,0.013795083734444,0.22464375523889354,0.025,0.20371646566576423,0.029033436117536966,
imbalanced,qwen3_32b,tier0,last,21,5,0.28416722337470557,0.015695656158714825,0.051560162969085555,0.011882887880211912,0.18228826550213845,0.01504759249329056,0.22464375523889354,0.025,0.19617453676031082,0.028091760198865178,
imbalanced,qwen3_32b,tier0,last,22,5,0.2841742554762491,0.018099260602269865,0.05191941749253674,0.012222922426269548,0.18366400281043163,0.017241723328404415,0.22464375523889354,0.025,0.19867444885904154,0.028045241922019116,
imbalanced,qwen3_32b,tier0,last,23,5,0.28500404345838753,0.011421984961858336,0.05369441931509265,0.010648800160591936,0.18948602336337772,0.012052741608126999,0.22464375523889354,0.025,0.1928096761717239,0.027583510706902716,
imbalanced,qwen3_32b,tier0,last,24,5,0.28583031538975423,0.010927892586411638,0.05345846648109222,0.009865636419532507,0.18914521886472463,0.010582630198128424,0.22464375523889354,0.025,0.20371998171653596,0.029707908986222376,
imbalanced,qwen3_32b,tier0,last,25,5,0.28416370732393376,0.012371005666078785,0.05407719298803304,0.010276912850638902,0.1903831048740396,0.01223390235004238,0.22464375523889354,0.025,0.20118842516085933,0.029535238175910326,
imbalanced,qwen3_32b,tier0,last,26,5,0.2883618719454309,0.014130227220202188,0.05361833248706035,0.01141966379877672,0.18966347216333257,0.01900434993219819,0.22464375523889354,0.025,0.2028550332266798,0.028488441876518993,
imbalanced,qwen3_32b,tier0,last,27,5,0.2858373474912978,0.012866728260352142,0.05437785612066058,0.010280028468270069,0.19136824527878996,0.012956626182503624,0.22464375523889354,0.025,0.20285854927745156,0.028742976393550022,
imbalanced,qwen3_32b,tier0,last,28,5,0.2841707394254773,0.01073707956028674,0.052855212742203006,0.010129917625593413,0.18694995810881754,0.011033138888136323,0.22464375523889354,0.025,0.20539010583312822,0.02848379678932673,
imbalanced,qwen3_32b,tier0,last,29,5,0.28500404345838753,0.012597949564261114,0.05398416912756863,0.012298925138423655,0.18929917857408315,0.014703205723249858,0.22464375523889354,0.025,0.20202172919376954,0.02816819071421625,
imbalanced,qwen3_32b,tier0,last,30,5,0.2866882317780669,0.00950403287526778,0.05473351518816051,0.012152966192710111,0.18973107058088434,0.011766753882720134,0.22464375523889354,0.025,0.19784466087690306,0.027679204194045137,
imbalanced,qwen3_32b,tier0,last,31,5,0.288375936148518,0.01603746110193276,0.05641975682019239,0.013371468463488856,0.19237541176256717,0.015908321766211445,0.22464375523889354,0.025,0.19951478499349534,0.027465369159845033,
imbalanced,qwen3_32b,tier0,last,32,5,0.2875109876586618,0.01286766214374134,0.05697493349821953,0.012150387114988311,0.19565399385958265,0.015313787369801157,0.22464375523889354,0.025,0.1953095882704546,0.027511316483793114,
imbalanced,qwen3_32b,tier0,last,33,5,0.2891775957244823,0.012468205567137515,0.05384755402918116,0.013444247293069762,0.19444359350267554,0.011732597597048871,0.22464375523889354,0.025,0.19449034844063148,0.026764513817293056,
imbalanced,qwen3_32b,tier0,last,34,5,0.29087233219647696,0.01221965798468977,0.0578851701513138,0.012324728182832454,0.19330011702765837,0.011845769103988836,0.22464375523889354,0.025,0.19365352835694946,0.02679681868998915,
imbalanced,qwen3_32b,tier0,last,35,5,0.2933863084982947,0.0073232306825000175,0.05959359327584561,0.010707684094490497,0.199146383363087,0.008110506256984382,0.22464375523889354,0.025,0.18862205970254212,0.026276190194695313,
imbalanced,qwen3_32b,tier0,last,36,5,0.28751450370943354,0.010220190123868577,0.05872890017997482,0.007005157722178463,0.1944400335702962,0.0082464163178536,0.22464375523889354,0.025,0.19196230793572658,0.027569484030028374,
imbalanced,qwen3_32b,tier0,last,37,5,0.2933792763967512,0.009922697709329003,0.05988646152041832,0.008547142896669638,0.19918015182433435,0.006676540928337324,0.22464375523889354,0.025,0.20703913364508986,0.030108996203523225,
imbalanced,qwen3_32b,tier0,last,38,5,0.2891986920291129,0.009887322324498297,0.05865949030793212,0.010577388226292148,0.19577891404597358,0.00981039057739873,0.22464375523889354,0.025,0.20367075700573117,0.02868154597784711,
imbalanced,qwen3_32b,tier0,last,39,5,0.29002848001125137,0.004303990841706196,0.05938959959126815,0.01045033402000467,0.2022507192194531,0.009637053380906268,0.22464375523889354,0.025,0.20034105692486198,0.02842389325983392,
imbalanced,qwen3_32b,tier0,last,40,5,0.29337576034597945,0.005774211832535711,0.05837352055445877,0.011916390128884544,0.2014878372500172,0.012332926809655743,0.22464375523889354,0.025,0.1978235645722724,0.028458553853001223,
imbalanced,qwen3_32b,tier0,last,41,5,0.2875004395063464,0.019935845405220764,0.05783372303710584,0.010659181700924883,0.19601005336281668,0.019782612099228592,0.22464375523889354,0.025,0.2045146091909567,0.028634015507876292,
imbalanced,qwen3_32b,tier0,last,42,5,0.29923701698252525,0.02114304971961562,0.06054356529675492,0.014479378804943693,0.2147468551601066,0.024816537169494356,0.22464375523889354,0.025,0.20032347667100314,0.02831437453367671,
imbalanced,qwen3_32b,tier0,last,43,5,0.3109630463063887,0.017136440800862247,0.0647175925995759,0.012489224754781413,0.23013989928085526,0.01776040693372829,0.22464375523889354,0.025,0.20282690482050564,0.027770650268406104,
imbalanced,qwen3_32b,tier0,last,44,5,0.29587567244471014,0.014541648078730996,0.060298847994966744,0.010649101608298829,0.21337034676768374,0.020223748870311947,0.22464375523889354,0.025,0.20117084490700043,0.028139653437922123,
imbalanced,qwen3_32b,tier0,last,45,5,0.2958686403431665,0.016015669544537606,0.0610445998005195,0.009896856675056092,0.21518312045519344,0.01555762189669118,0.22464375523889354,0.025,0.209532013642277,0.03038698740577095,
imbalanced,qwen3_32b,tier0,last,46,5,0.28916704757216694,0.013849485210707651,0.05988457197430673,0.011683016509109705,0.2047414805587418,0.014929469799139984,0.22464375523889354,0.025,0.2020322773460849,0.028106212101685697,
imbalanced,qwen3_32b,tier0,last,47,5,0.2933652121936641,0.0156420021961668,0.06177584083993064,0.01124927220043292,0.21182648763105258,0.0180823719291928,0.22464375523889354,0.025,0.1919587918849548,0.027958754089561368,
imbalanced,qwen3_32b,tier0,last,48,5,0.28999331950353363,0.02065932699280128,0.05658870046695054,0.01681389665939176,0.21019829128737477,0.02685788325057351,0.22464375523889354,0.025,0.20539010583312822,0.03020006118918591,
imbalanced,qwen3_32b,tier0,last,49,5,0.2874934074048029,0.01760903168336853,0.0575670413766346,0.007368974215474365,0.20189814002591527,0.022388406168122203,0.22464375523889354,0.025,0.20538658978235644,0.030658422303680894,
imbalanced,qwen3_32b,tier0,last,50,5,0.290840687739531,0.01750711765840223,0.058285279805780986,0.009744789986794648,0.20599381127942892,0.018897149884234687,0.22464375523889354,0.025,0.19448331633908794,0.028290736783223726,
imbalanced,qwen3_32b,tier0,last,51,5,0.2958721563939383,0.027233165817842686,0.06258957133616685,0.014541756766817173,0.21212098895201806,0.02365663034300858,0.22464375523889354,0.025,0.20454273759713093,0.028409830615587245,
imbalanced,qwen3_32b,tier0,last,52,5,0.2866495552195773,0.017113184395779572,0.05814065395346637,0.009884701394159284,0.20368426610565776,0.012761616581586773,0.22464375523889354,0.025,0.19783762877535951,0.029474450319700207,
imbalanced,qwen3_32b,tier0,last,53,5,0.2841355789177596,0.019771977472668765,0.056775733151055344,0.014336741091307021,0.19747402808409187,0.023015061478061375,0.22464375523889354,0.025,0.19700080869167752,0.027492462754569725,
imbalanced,qwen3_32b,tier0,last,54,5,0.28750043950634646,0.008275805118545363,0.06276134539975817,0.008949329127735946,0.20723789891636457,0.009037560970149123,0.22464375523889354,0.025,0.20118139305931576,0.02828703520436231,
imbalanced,qwen3_32b,tier0,last,55,5,0.2824830350550262,0.011460957841631453,0.05794485593510192,0.01018259899047999,0.19961325953138548,0.012293705358456128,0.22464375523889354,0.025,0.1969867444885904,0.028004302346468123,
imbalanced,qwen3_32b,tier0,last,56,5,0.2950458844625717,0.01849965828345275,0.06220633074514699,0.014062926826867118,0.21451954873881926,0.021049337133939628,0.22464375523889354,0.025,0.2087198059139974,0.030703694154883426,
imbalanced,qwen3_32b,tier0,last,57,5,0.27996202665166486,0.016126367535520113,0.05030270771803137,0.01381352963369306,0.19122155418831657,0.015183336067858311,0.22464375523889354,0.025,0.2062058296121796,0.029564044479674857,
imbalanced,qwen3_32b,tier0,last,58,5,0.2833198551387082,0.012867498815117243,0.05151440066250555,0.012188722594398457,0.1965046997150402,0.009344255640782392,0.22464375523889354,0.025,0.21123729826658696,0.03073637901875066,
imbalanced,qwen3_32b,tier0,last,59,5,0.2791146584156675,0.012277259869938438,0.05119339689803275,0.012138531670304455,0.19427310635373224,0.01094408128677907,0.22464375523889354,0.025,0.2062058296121796,0.028445135226703146,
imbalanced,qwen3_32b,tier0,last,60,5,0.27073590942653214,0.020824838844430406,0.05256920766335851,0.016640186559697855,0.18866253582708215,0.020039234785328888,0.22464375523889354,0.025,0.20787243767800004,0.029505346592082586,
imbalanced,qwen3_32b,tier0,last,61,5,0.28164621497134423,0.019059147507308614,0.05796018782567408,0.013431952570600984,0.20111193474619488,0.017035898457203626,0.22464375523889354,0.025,0.20370943356422067,0.028267573893424047,
imbalanced,qwen3_32b,tier0,last,62,5,0.2807953306845751,0.012502823417847942,0.053403239107887114,0.016013160680763253,0.19877540294633095,0.012891153037698022,0.22464375523889354,0.025,0.19950423684118,0.027235635663414214,
imbalanced,qwen3_32b,tier0,last,63,5,0.28834077564080024,0.019619032741121294,0.04649255043518845,0.0026385682428489597,0.20557082499927604,0.015607807882071978,0.22464375523889354,0.025,0.20369888541190534,0.027482355283869903,
imbalanced,qwen3_32b,tier0,last,64,5,0.2824654548011673,0.015309134589660432,0.03800516908262057,0.004185874045623232,0.18921474399301932,0.015702052550227354,0.22464375523889354,0.025,0.20871277381245384,0.026204870415095692,
imbalanced,qwen3_32b,maximal,mean,0,5,0.34533595865124295,0.018216066922681854,0.06240038591914908,0.0039000517774029084,0.268128862278999,0.01333108875069903,0.22464375523889354,0.025,0.21376182272072008,0.02885599371073188,
imbalanced,qwen3_32b,maximal,mean,1,5,0.31597693470693716,0.01940424165132619,0.06774068825118128,0.016701984482227428,0.22040032081400995,0.013707980579390764,0.22464375523889354,0.025,0.20620934566295138,0.026158094458946013,
imbalanced,qwen3_32b,maximal,mean,2,5,0.3512112794908758,0.009163381472140091,0.0762258217815005,0.018759482694679905,0.249861860273333,0.008716281422407421,0.22464375523889354,0.025,0.2171126191062199,0.02733717114869763,
imbalanced,qwen3_32b,maximal,mean,3,5,0.36879856545128514,0.010889493631275074,0.07380549069146698,0.01066574266224994,0.27802819015547603,0.01831409234488182,0.22464375523889354,0.025,0.20452515734327203,0.027789560174611157,
imbalanced,qwen3_32b,maximal,mean,4,5,0.37214584578601323,0.01670248321093693,0.08564952706788079,0.014440593636665318,0.2769834441990886,0.015359047619246738,0.22464375523889354,0.025,0.2179494391899019,0.030113060270665952,
imbalanced,qwen3_32b,maximal,mean,5,5,0.39812594493864495,0.02395107461660407,0.07727627712290967,0.006407454400095689,0.3080883166937384,0.022680384335512793,0.22464375523889354,0.025,0.22468267641784748,0.029995022874232564,
imbalanced,qwen3_32b,maximal,mean,6,5,0.424953412327274,0.024218685330720375,0.08809544895722393,0.006906635582217354,0.334749947962097,0.016793538846362917,0.22464375523889354,0.025,0.22634576843289617,0.030653859525719918,
imbalanced,qwen3_32b,maximal,mean,7,5,0.4182658837593614,0.015538591183710449,0.09015493479678897,0.005538255396253125,0.3397443618384258,0.009289712381628552,0.22464375523889354,0.025,0.2120635701979537,0.026159511840210526,
imbalanced,qwen3_32b,maximal,mean,8,5,0.4174290636756794,0.02134252202304401,0.08014927044797003,0.005895382815187935,0.3219616549653285,0.01994854999247036,0.22464375523889354,0.025,0.2154073344819099,0.026173174238221658,
imbalanced,qwen3_32b,maximal,mean,9,5,0.42163426039872015,0.020622396426135028,0.08134210553190194,0.0060299739534038594,0.3260192346286602,0.020382149853399388,0.22464375523889354,0.025,0.21624767061636369,0.02625773524901488,
imbalanced,qwen3_32b,maximal,mean,10,5,0.42415175275130973,0.012603429041780983,0.08203521352501532,0.006070235178982121,0.32822877475979484,0.01226073937946279,0.22464375523889354,0.025,0.21792482683449946,0.02672555310228434,
imbalanced,qwen3_32b,maximal,mean,11,5,0.4258324250202173,0.017659980255644168,0.08269948498473521,0.0071062833994276825,0.33016078102445584,0.017715558258771143,0.22464375523889354,0.025,0.21875461481663794,0.026905659895783224,
imbalanced,qwen3_32b,maximal,mean,12,5,0.423311416616856,0.012424210060464654,0.0823604430265201,0.005093001566664903,0.3284723832632447,0.010161298229008752,0.22464375523889354,0.025,0.2196019830526353,0.027826271503417564,
imbalanced,qwen3_32b,maximal,mean,13,5,0.42247811258394574,0.014022350793560607,0.08336060029226895,0.0030631307660489867,0.3321491578439679,0.013342144947259858,0.22464375523889354,0.025,0.21793185893604305,0.02757042366813194,
imbalanced,qwen3_32b,maximal,mean,14,5,0.4241587848528533,0.013906591986126511,0.08495371224751205,0.005123632330641796,0.3364891447243828,0.01114743816608738,0.22464375523889354,0.025,0.21710910305544812,0.02715843780844706,
imbalanced,qwen3_32b,maximal,mean,15,5,0.42498154073344824,0.010877881483063484,0.08734238669861658,0.0064761045136721785,0.3428253228029397,0.013492370107547546,0.22464375523889354,0.025,0.21794240708835835,0.02735059680746848,
imbalanced,qwen3_32b,maximal,mean,16,5,0.4283358531697198,0.008279292467535507,0.09241012364943349,0.006099311583762793,0.3598502744726743,0.006681869856724666,0.22464375523889354,0.025,0.22380717977567594,0.029100341316499467,
imbalanced,qwen3_32b,maximal,mean,17,5,0.41828346401322036,0.006225717715523707,0.09100716771558087,0.006106798145159866,0.35340951606980464,0.007310515262792748,0.22464375523889354,0.025,0.2204493512886326,0.02905531077451856,
imbalanced,qwen3_32b,maximal,mean,18,5,0.41575893955908727,0.007172212700047119,0.09025500073950847,0.007917068375625383,0.3511441101715118,0.01010142871190915,0.22464375523889354,0.025,0.2179494391899019,0.028624880007420417,
imbalanced,qwen3_32b,maximal,mean,19,5,0.4165957596427693,0.011031899401832803,0.09046415590924503,0.007063332670007341,0.35274515558848074,0.009967518804104302,0.22464375523889354,0.025,0.21710558700467636,0.028824034363079565,
imbalanced,qwen3_32b,maximal,mean,20,5,0.4182693998101333,0.012940729213864651,0.09072198955810605,0.00764841598593233,0.35355005375995585,0.01252272041985726,0.22464375523889354,0.025,0.21878625927358392,0.02835174669017962,
imbalanced,qwen3_32b,maximal,mean,21,5,0.41910973594458706,0.012618911753062945,0.09007327929786553,0.00816894303668674,0.35202916662328726,0.013582126003216989,0.22464375523889354,0.025,0.22212650750676838,0.028825277401862182,
imbalanced,qwen3_32b,maximal,mean,22,5,0.41743257972645126,0.010987017878013658,0.0901841943894891,0.007703925920723545,0.35072622349314286,0.012062792394294995,0.22464375523889354,0.025,0.21710207095390457,0.02838312861145038,
imbalanced,qwen3_32b,maximal,mean,23,5,0.4165922435919975,0.01498374679406768,0.08976761738855449,0.009291327746385563,0.34894440949332506,0.01751593803418031,0.22464375523889354,0.025,0.21710207095390457,0.028344176697058538,
imbalanced,qwen3_32b,maximal,mean,24,5,0.41910973594458706,0.011445101182464106,0.09011663304594324,0.008089569642256971,0.35070521270063837,0.012834803521840913,0.22464375523889354,0.025,0.2196230793572659,0.028401610216141338,
imbalanced,qwen3_32b,maximal,mean,25,5,0.4115537428360465,0.016888690266697762,0.0887306231413196,0.008760365088079328,0.3446694882866175,0.016723831677333788,0.22464375523889354,0.025,0.21543546288808413,0.028320421306974798,
imbalanced,qwen3_32b,maximal,mean,26,5,0.41825885165781795,0.017075064808766912,0.08886636797592995,0.008804762613222779,0.34741723739194236,0.01899071734258065,0.22464375523889354,0.025,0.21961956330649413,0.028625149223221062,
imbalanced,qwen3_32b,maximal,mean,27,5,0.4182623677085897,0.014273895622061668,0.08741943130996312,0.007044432668148502,0.34428558272289467,0.012809028562385204,0.22464375523889354,0.025,0.2204528673394044,0.029337219932273728,
imbalanced,qwen3_32b,maximal,mean,28,5,0.4182623677085897,0.022005999746887172,0.08686979514148548,0.008152908011089616,0.342633091110272,0.0190042941628391,0.22464375523889354,0.025,0.22380014767413242,0.029391186971698145,
imbalanced,qwen3_32b,maximal,mean,29,5,0.4216201961956331,0.02274677680931226,0.08740082311589518,0.007795642116227834,0.3459471250509458,0.019856528624667146,0.22464375523889354,0.025,0.22715797616117578,0.029990729041306362,
imbalanced,qwen3_32b,maximal,mean,30,5,0.4207763440104075,0.021722665906413207,0.08752682374663079,0.006531541380171442,0.3449475287473857,0.01747147783962125,0.22464375523889354,0.025,0.22631060792517843,0.029702734249195794,
imbalanced,qwen3_32b,maximal,mean,31,5,0.41910621989381525,0.018962363995845343,0.08644848458789256,0.006590300201437086,0.3403138126991597,0.016724166392963945,0.22464375523889354,0.025,0.23135262473190116,0.030336786075054002,
imbalanced,qwen3_32b,maximal,mean,32,5,0.4199360078759537,0.012879953879538305,0.08900509863234177,0.007145543710233803,0.3488147241106353,0.01249398336476917,0.22464375523889354,0.025,0.22295629548890683,0.028484620050250355,
imbalanced,qwen3_32b,maximal,mean,33,5,0.4099011989733132,0.015117722230402291,0.0802384393926693,0.00491038496100528,0.3192316672900547,0.015272081762182178,0.22464375523889354,0.025,0.22044231918708906,0.028738876447457744,
imbalanced,qwen3_32b,maximal,mean,34,5,0.4199641362821279,0.01377242787297465,0.08520594784430517,0.006209037539926293,0.3356758066824984,0.01552630198207634,0.22464375523889354,0.025,0.22713336380577337,0.029609140612946616,
imbalanced,qwen3_32b,maximal,mean,35,5,0.4291726732534018,0.007857365790385786,0.08776809842362562,0.005323906741791574,0.3471865339907404,0.009505479364679239,0.22464375523889354,0.025,0.22126859111845576,0.028597927979484607,
imbalanced,qwen3_32b,maximal,mean,36,5,0.42999894518476844,0.013067195385145584,0.08972988941420024,0.007171875845246518,0.35284500608983504,0.012716106400241643,0.22464375523889354,0.025,0.21708800675081746,0.027602860757374233,
imbalanced,qwen3_32b,maximal,mean,37,5,0.434190077704722,0.011029675859410237,0.09025013839911537,0.007165672578941515,0.35690710061247216,0.010242993378742122,0.22464375523889354,0.025,0.21959143490032,0.02807499979432615,
imbalanced,qwen3_32b,maximal,mean,38,5,0.4241201082943637,0.01266341892498041,0.08956999735014577,0.00693415438653033,0.3518306705898949,0.01226771456240457,0.22464375523889354,0.025,0.21624415456559193,0.02767720781983681,
imbalanced,qwen3_32b,maximal,mean,39,5,0.4241201082943637,0.01320483002232983,0.08947629559803258,0.007625032717390894,0.35183524729910254,0.014649370846297922,0.22464375523889354,0.025,0.21876516296895326,0.027995319832355932,
imbalanced,qwen3_32b,maximal,mean,40,5,0.4132273830034105,0.015796588971645677,0.08776130885013797,0.008594335950809414,0.34416566454390823,0.015609098531348661,0.22464375523889354,0.025,0.2221159593544531,0.028923693034689096,
imbalanced,qwen3_32b,maximal,mean,41,5,0.4165887275412256,0.00860846422644126,0.08654878214952401,0.006543155765940012,0.3408108279462194,0.010058262015139536,0.22464375523889354,0.025,0.21791779473295594,0.027797872906808706,
imbalanced,qwen3_32b,maximal,mean,42,5,0.4350163496360887,0.017517978373889558,0.08955678022794879,0.007155891437595453,0.3553072856471506,0.011367692641536519,0.22464375523889354,0.025,0.223807179775676,0.02730294141614989,
imbalanced,qwen3_32b,maximal,mean,43,5,0.4316655532505889,0.01886012059292218,0.08939730899000697,0.005682869743709133,0.35121133954272776,0.012218535490175564,0.22464375523889354,0.025,0.21878977532435567,0.02650668456313693,
imbalanced,qwen3_32b,maximal,mean,44,5,0.42664111669772514,0.017099059202793074,0.08730358770684545,0.0064230159527528296,0.3438408887516814,0.012456206564755797,0.22464375523889354,0.025,0.22045638339017612,0.026782495341880274,
imbalanced,qwen3_32b,maximal,mean,45,5,0.4274849688829507,0.020499650688671503,0.08730443457363005,0.007856178965875657,0.3433302718995223,0.017944671542473884,0.22464375523889354,0.025,0.21457754649977145,0.02652257687301136,
imbalanced,qwen3_32b,maximal,mean,46,5,0.4316620371998171,0.024293962933976412,0.08855854380691668,0.007526140769143273,0.34832835970537934,0.01757220301034524,0.22464375523889354,0.025,0.22043177103477377,0.027047634222069832,
imbalanced,qwen3_32b,maximal,mean,47,5,0.4316690693013607,0.019463722706628293,0.08856506870318263,0.0068647268740070055,0.3502621332306955,0.014166637811086064,0.22464375523889354,0.025,0.21038993003058964,0.026436179798003757,
imbalanced,qwen3_32b,maximal,mean,48,5,0.4241201082943637,0.025096543354298763,0.08716158554143597,0.008132981638000455,0.34131268762735795,0.018520058297603635,0.22464375523889354,0.025,0.2128968742308639,0.026119637900690072,
imbalanced,qwen3_32b,maximal,mean,49,5,0.42999191308322493,0.028328163192033115,0.08822630783541077,0.008564993454120692,0.3472366058287471,0.02212636917699666,0.22464375523889354,0.025,0.21457403044899967,0.02700083458256335,
imbalanced,qwen3_32b,maximal,mean,50,5,0.4375232938363629,0.03030434860018158,0.09260722747689745,0.008684897199780162,0.3628520873576938,0.02396887698845456,0.22464375523889354,0.025,0.21123378221581518,0.026519175021219577,
imbalanced,qwen3_32b,maximal,mean,51,5,0.45345451988326707,0.017606785647235938,0.09708476745144493,0.00864675433116828,0.38097830615142037,0.018233848705167054,0.22464375523889354,0.025,0.2170985549031328,0.026767088968707248,
imbalanced,qwen3_32b,maximal,mean,52,5,0.44756865089131886,0.029966926760919756,0.09498424322155154,0.00980990066621074,0.37257435124817817,0.026100154704205628,0.22464375523889354,0.025,0.21040751028444848,0.02702854716815231,
imbalanced,qwen3_32b,maximal,mean,53,5,0.4257867163601842,0.020495049392669024,0.08937575440179708,0.0076145908069810775,0.34967803497023126,0.01618408432955793,0.22464375523889354,0.025,0.21459864280440208,0.02716243890446199,
imbalanced,qwen3_32b,maximal,mean,54,5,0.4199219436728666,0.015462630306456192,0.08877202841514131,0.006325361787070402,0.3458904011010432,0.012006469194466173,0.22464375523889354,0.025,0.22632467212826554,0.03129604647358203,
imbalanced,qwen3_32b,maximal,mean,55,5,0.4232797721599099,0.014562996730636612,0.09021745442182538,0.005410433702796838,0.3516170684670021,0.011274919304525987,0.22464375523889354,0.025,0.22130375162617347,0.03059505725140844,
imbalanced,qwen3_32b,maximal,mean,56,5,0.4190956717414999,0.01636039997840768,0.0894918609511654,0.005044638249179427,0.34872556615654887,0.012676057011725177,0.22464375523889354,0.025,0.22381069582644778,0.030425709687132298,
imbalanced,qwen3_32b,maximal,mean,57,5,0.3956154846875989,0.01979844948744603,0.08373412210916968,0.005272184885355079,0.3256815297753962,0.013797275543106016,0.22464375523889354,0.025,0.21460215885517386,0.028286985712781175,
imbalanced,qwen3_32b,maximal,mean,58,5,0.40734854611300586,0.026011767373089252,0.08605162084841668,0.007055112419951801,0.3342534510063375,0.02039606997848753,0.22464375523889354,0.025,0.21543897893885586,0.02862472332803028,
imbalanced,qwen3_32b,maximal,mean,59,5,0.41992897577441013,0.01775676168234452,0.08860596498544202,0.00737124724108956,0.345055479272928,0.015087718881728556,0.22464375523889354,0.025,0.22047044759326323,0.02924360442985415,
imbalanced,qwen3_32b,maximal,mean,60,5,0.42158503568791533,0.023523576876889208,0.08951785887292929,0.006082443460104346,0.3490618676519512,0.01771108522826982,0.22464375523889354,0.025,0.22382124397876307,0.029921417152260304,
imbalanced,qwen3_32b,maximal,mean,61,5,0.4190851235891846,0.018727064047898343,0.08878941947070393,0.0049391672133792175,0.34711307019163395,0.012380320365651854,0.22464375523889354,0.025,0.22549136809535533,0.03136832511816436,
imbalanced,qwen3_32b,maximal,mean,62,5,0.414893991069231,0.017157272198050313,0.08765633349078376,0.006405350568980468,0.3427193301788821,0.012407834028087879,0.22464375523889354,0.025,0.2271720403642629,0.031207205330492087,
imbalanced,qwen3_32b,maximal,mean,63,5,0.42831475686508913,0.012787328984292254,0.08976995592807338,0.00677911692547457,0.3534907730489755,0.009871017236548051,0.22464375523889354,0.025,0.2213283639815759,0.03012811480146208,
imbalanced,qwen3_32b,maximal,mean,64,5,0.40314334938996527,0.0257935112134813,0.08772887114697256,0.0047112681223043535,0.3396537528519708,0.020341262148239586,0.22464375523889354,0.025,0.22048802784712213,0.031108387751676854,
imbalanced,qwen3_32b,maximal,last,0,5,0.26658696951583977,0.021374005837118275,0.037969823879770465,0.00498048814461595,0.186434783344674,0.0185067348541024,0.22464375523889354,0.025,0.2204528673394044,0.030461543021272568,
imbalanced,qwen3_32b,maximal,last,1,5,0.25985021623712246,0.0115879048105997,0.04049161146154688,0.004972148639959732,0.18478494765082493,0.01026966871447016,0.22464375523889354,0.025,0.19532365247354172,0.028809108522674175,
imbalanced,qwen3_32b,maximal,last,2,5,0.27914630287261344,0.01857147796142841,0.042775108889106996,0.004756163993346834,0.20544233213623114,0.017363282016891985,0.22464375523889354,0.025,0.1978130164199571,0.030532750053226216,
imbalanced,qwen3_32b,maximal,last,3,5,0.2866636194226645,0.021361456770827656,0.044104020837614104,0.005569890815135498,0.2113355364626924,0.017641581115178814,0.22464375523889354,0.025,0.2028409690235927,0.029228466181004352,
imbalanced,qwen3_32b,maximal,last,4,5,0.30343518160402233,0.03508916675090116,0.06450348106451123,0.016166329171718688,0.21782322082529143,0.027694350241697748,0.22464375523889354,0.025,0.19361836784923175,0.02798103493542233,
imbalanced,qwen3_32b,maximal,last,5,5,0.30007032101543546,0.03489633822928646,0.0648954545885206,0.015208807175004856,0.21849853588308657,0.027665198104870458,0.22464375523889354,0.025,0.19611476389719068,0.029162346864537975,
imbalanced,qwen3_32b,maximal,last,6,5,0.29254597236384094,0.037854187981266316,0.05681441058531056,0.019247529509324894,0.2094277298359631,0.027243998650672032,0.22464375523889354,0.025,0.20200063288913891,0.029837986307594527,
imbalanced,qwen3_32b,maximal,last,7,5,0.2933863084982947,0.023942497580335783,0.06532924938743997,0.010717804249582486,0.21480094134096453,0.013051090222679277,0.22464375523889354,0.025,0.2028374529728209,0.03089967659495399,
imbalanced,qwen3_32b,maximal,last,8,5,0.2917126683309307,0.02092001870335112,0.0688557623550911,0.017502738957210957,0.21507883868621933,0.016708091513742616,0.22464375523889354,0.025,0.20787243767800004,0.03183527926371303,
imbalanced,qwen3_32b,maximal,last,9,5,0.28500404345838753,0.02061807375767141,0.06086989165943738,0.020497040165431735,0.20848135091342562,0.016390852471513923,0.22464375523889354,0.025,0.21038641397981786,0.03134145479578169,
imbalanced,qwen3_32b,maximal,last,10,5,0.2875180197602053,0.017392121596783744,0.06491211239282495,0.01361707029390274,0.2089865981801351,0.01216455781731613,0.22464375523889354,0.025,0.1986498365036391,0.02925442535417085,
imbalanced,qwen3_32b,maximal,last,11,3,0.28669174782883866,0.021855760284434266,0.06471707489803391,0.019444549154456606,0.19481305643400676,0.023146879781107917,0.22464375523889354,0.025,0.20031996062023136,0.02790507289971797,
