entity_type,name,query,count,approx,index_used,target,century,short_name,error,abs_err,true,logc
historical_figure,"Elisabeth of Brunswick-Wolfenbüttel, Duchess of Saxe-Altenburg","Elisabeth of Brunswick-Wolfenbüttel, Duchess of Saxe-Altenburg",1,0,v4_olmo-mix-1124_llama,1650.0,1600,0,,14.212170323349255,1650.0,0.3010299956639812
historical_figure,Hans Adam von Schöning,Hans Adam von Schöning,38,0,v4_olmo-mix-1124_llama,1696.0,1600,0,,15.979165070885756,1696.0,1.591064607026499
historical_figure,"John, Count of Leiningen-Dagsburg-Falkenburg","John, Count of Leiningen-Dagsburg-Falkenburg",9,0,v4_olmo-mix-1124_llama,1698.0,1600,0,,258.21073707463984,1698.0,1.0
historical_figure,Philip Frederick of the Palatinate,Philip Frederick of the Palatinate,3,0,v4_olmo-mix-1124_llama,1650.0,1600,0,,205.5201637780915,1650.0,0.6020599913279624
historical_figure,Christian William of Brandenburg,Christian William of Brandenburg,151,0,v4_olmo-mix-1124_llama,1665.0,1600,0,,68.11760319989389,1665.0,2.1818435879447726
historical_figure,Diane d'Andoins,Diane d'Andoins,42,0,v4_olmo-mix-1124_llama,1620.0,1600,0,,494.78874408721913,1620.0,1.6334684555795864
historical_figure,"John VII, Count of Oldenburg","John VII, Count of Oldenburg",4,0,v4_olmo-mix-1124_llama,1603.0,1600,0,,248.9557787322649,1603.0,0.6989700043360189
historical_figure,Daniel Cramer,Daniel Cramer,2005,0,v4_olmo-mix-1124_llama,1637.0,1600,0,,21.864326082782554,1637.0,3.302330928684399
historical_figure,Dorothea Hedwig of Brunswick-Wolfenbüttel,Dorothea Hedwig of Brunswick-Wolfenbüttel,15,0,v4_olmo-mix-1124_llama,1609.0,1600,0,,108.22806175200594,1609.0,1.2041199826559248
historical_figure,Matthias Knutzen,Matthias Knutzen,427,0,v4_olmo-mix-1124_llama,1674.0,1600,0,,195.94074493834796,1674.0,2.6314437690131722
historical_figure,Georg Friedrich of Hohenlohe-Neuenstein-Weikersheim,Georg Friedrich of Hohenlohe-Neuenstein-Weikersheim,4,0,v4_olmo-mix-1124_llama,1645.0,1600,0,,31.1143591973173,1645.0,0.6989700043360189
historical_figure,Johannes Coler,Johannes Coler,214,0,v4_olmo-mix-1124_llama,1639.0,1600,0,,184.72469650164703,1639.0,2.3324384599156054
historical_figure,Johannes Caselius,Johannes Caselius,49,0,v4_olmo-mix-1124_llama,1613.0,1600,0,,20.59691524119603,1613.0,1.6989700043360187
historical_figure,Caspar Danckwerth,Caspar Danckwerth,59,0,v4_olmo-mix-1124_llama,1672.0,1600,0,,82.64303226257175,1672.0,1.7781512503836436
historical_figure,Anton Eisenhoit,Anton Eisenhoit,22,0,v4_olmo-mix-1124_llama,1603.0,1600,0,,17.87403780971249,1603.0,1.3617278360175928
